Generator,carrier,bus,p_nom_min,p_nom,p_nom_extendable,efficiency,marginal_cost,capital_cost,build_year,lifetime,p_nom_max,p_max_pu,weight,grid_connection_cost,turbine_cost,control,type,p_min_pu,p_set,q_set,sign,committable,start_up_cost,shut_down_cost,min_up_time,min_down_time,up_time_before,down_time_before,ramp_limit_up,ramp_limit_down,ramp_limit_start_up,ramp_limit_shut_down,p_nom_opt
C217,CCGT,5862,157.0,157.0,False,0.6075,37.28641975308642,99027.72929315244,2015,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C218,OCGT,4854,19.5,19.5,True,0.4164,52.77089337175793,45095.4415151225,2014,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C219,OCGT,3742,95.0,95.0,True,0.3993,54.838091660405716,45095.4415151225,2013,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C220,OCGT,5679,44.9,44.9,True,0.3784,57.618393234672304,45095.4415151225,1994,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C221,CCGT,4625,122.0,122.0,False,0.513,43.38128654970761,99027.72929315244,1994,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C222,OCGT,5703,81.8,81.8,True,0.3806,57.31135049921178,45095.4415151225,1996,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C223,OCGT,5791,58.58,58.58,True,0.3727107203823831,58.42922419665948,45095.4415151225,1968,61.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C224,OCGT,4904,70.0,70.0,True,0.3894,56.11787365177196,45095.4415151225,2004,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C225,CCGT,5692,75.0,75.0,False,0.5265,42.37663817663818,99027.72929315244,1997,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C226,CCGT,5681,108.0,108.0,False,0.522,42.70574712643678,99027.72929315244,1996,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C227,CCGT,4918,410.0,410.0,False,0.5265,42.37663817663818,99027.72929315244,1997,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C228,CCGT,4554,39.0,39.0,False,0.531,42.05310734463277,99027.72929315244,1998,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C229,OCGT,4549,23.4,23.4,True,0.3784,57.618393234672304,45095.4415151225,1994,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C230,CCGT,4551,160.0,160.0,False,0.513,43.38128654970761,99027.72929315244,1994,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C231,OCGT,4767,95.0,95.0,True,0.3993,54.838091660405716,45095.4415151225,2013,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C232,CCGT,4558,182.0,182.0,False,0.522,42.70574712643678,99027.72929315244,1996,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C233,oil,4915,24.8,24.8,False,0.3971,131.91286829513976,37870.8074066883,2011,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C234,OCGT,4691,24.0,24.0,True,0.3795,57.46442687747036,45095.4415151225,1995,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C235,OCGT,3749,253.0,253.0,True,0.3264687747035573,66.0679095749704,45095.4415151225,1971,66.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C236,OCGT,5708,150.0,150.0,True,0.354,61.27966101694916,45095.4415151225,1990,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C237,coal,4904,132.7589217450971,132.7589217450971,False,0.33,28.196969696969695,349976.5536298572,1989,45.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C238,lignite,4619,45.18485396045591,45.18485396045591,False,0.33,12.287878787878787,349976.5536298572,1997,25.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C239,coal,3377,336.50698914555863,336.50698914555863,False,0.33,28.196969696969695,349976.5536298572,1991,45.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C240,coal,4906,55.31621739379046,55.31621739379046,False,0.33,28.196969696969695,349976.5536298572,1990,45.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C241,coal,4942,26.73617174033205,26.73617174033205,False,0.33,28.196969696969695,349976.5536298572,1990,45.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C242,coal,3796,124.46148913602852,124.46148913602852,False,0.33,28.196969696969695,349976.5536298572,1978,45.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C243,coal,5782,732.9398804677236,732.9398804677236,False,0.33,28.196969696969695,349976.5536298572,2015,45.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C244,coal,4896,129.0711739188444,129.0711739188444,False,0.33,28.196969696969695,349976.5536298572,2000,22.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C245,CCGT,5706,258.0,258.0,False,0.58,38.85517241379311,99027.72929315244,2020,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C246,OCGT,4568,36.0,36.0,True,0.41,53.524390243902445,45095.4415151225,1997,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C247,CCGT,4914,47.0,47.0,False,0.58,38.85517241379311,99027.72929315244,2013,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C248,CCGT,4704,274.0,274.0,False,0.58,38.85517241379311,99027.72929315244,2002,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C249,OCGT,4723,66.0,66.0,True,0.41,53.524390243902445,45095.4415151225,1996,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C250,OCGT,4886,30.0,30.0,True,0.41,53.524390243902445,45095.4415151225,2014,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C251,CCGT,3565,67.0,67.0,False,0.58,38.85517241379311,99027.72929315244,1998,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C252,CCGT,4903,183.0,183.0,False,0.58,38.85517241379311,99027.72929315244,2003,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C253,CCGT,4712,58.0,58.0,False,0.58,38.85517241379311,99027.72929315244,2022,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C254,CCGT,4559,131.0,131.0,False,0.58,38.85517241379311,99027.72929315244,1996,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C255,OCGT,4559,124.0,124.0,True,0.41,53.524390243902445,45095.4415151225,2022,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C256,CCGT,4625,36.0,36.0,False,0.58,38.85517241379311,99027.72929315244,2014,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C257,CCGT,4729,104.0,104.0,False,0.58,38.85517241379311,99027.72929315244,2005,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C258,OCGT,3391,24.0,24.0,True,0.41,53.524390243902445,45095.4415151225,2001,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C259,CCGT,4701,138.0,138.0,False,0.58,38.85517241379311,99027.72929315244,2022,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C260,OCGT,4569,47.0,47.0,True,0.41,53.524390243902445,45095.4415151225,1993,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C261,OCGT,4552,40.0,40.0,True,0.41,53.524390243902445,45095.4415151225,1997,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C263,oil,4691,4.8,4.8,False,0.3817,136.99292638197537,37870.8074066883,1997,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C264,OCGT,4903,96.5,96.5,True,0.3982,54.97714716223004,45095.4415151225,2012,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C267,OCGT,4899,9.7,9.7,True,0.3784,57.618393234672304,45095.4415151225,1994,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C269,OCGT,4704,21.1,21.1,True,0.3982,54.97714716223004,45095.4415151225,2012,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C270,OCGT,4860,13.04,13.04,True,0.3993,54.838091660405716,45095.4415151225,2013,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C271,OCGT,4716,10.2,10.2,True,0.385,56.70779220779221,45095.4415151225,2000,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C272,OCGT,4889,10.4,10.4,True,0.4004,54.69980019980021,45095.4415151225,2014,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C273,OCGT,3752,9.84,9.84,True,0.4574,48.444031482291216,45095.4415151225,2011,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C274,OCGT,4919,12.5,12.5,True,0.3937999999999999,55.541137633316424,45095.4415151225,2008,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C275,OCGT,3752,13.4,13.4,True,0.385,56.70779220779221,45095.4415151225,2000,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C277,lignite,4706,2120.0,2120.0,False,0.4288,10.263059701492537,349976.5536298572,2012,45.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C278,OCGT,4899,13.5,13.5,True,0.3794999999999999,57.46442687747037,45095.4415151225,1995,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C279,OCGT,4723,66.0,66.0,True,0.3806,57.31135049921178,45095.4415151225,1996,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C280,OCGT,4575,57.2,57.2,True,0.3696,58.88311688311689,45095.4415151225,1986,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C281,OCGT,4918,11.5,11.5,True,0.3751,58.085710477206085,45095.4415151225,1991,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C282,OCGT,4904,38.7,38.7,True,0.4048,54.15415019762846,45095.4415151225,2018,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C284,OCGT,3381,29.5,29.5,True,0.4047067796610169,54.16558755659047,45095.4415151225,2017,42.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C285,oil,3806,11.4,11.4,False,0.3718,140.48090371167294,37870.8074066883,1988,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C286,OCGT,4762,26.0,26.0,True,0.3894000000000001,56.11787365177195,45095.4415151225,2004,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C287,OCGT,4579,11.5,11.5,True,0.4048,54.15415019762846,45095.4415151225,2018,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C292,OCGT,4876,13.5,13.5,True,0.3695999999999999,58.883116883116905,45095.4415151225,1996,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C293,CCGT,4723,1837.0,1837.0,False,0.5000585193249864,44.395295596868095,99027.72929315244,1973,77.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C294,OCGT,3379,33.74,33.74,True,0.3909179608772969,55.91743795780486,45095.4415151225,1992,62.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C295,OCGT,4755,11.1,11.1,True,0.3593486486486486,60.434536210410734,45095.4415151225,1991,54.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C298,lignite,4561,23.3,23.3,False,0.3831999999999999,11.067849686847602,349976.5536298572,1993,45.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C299,CCGT,4619,48.0,48.0,False,0.5265,42.37663817663818,99027.72929315244,1997,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C300,CCGT,5830,78.0,78.0,False,0.612,37.043137254901964,99027.72929315244,2016,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C301,OCGT,4574,13.4,13.4,True,0.3993,54.838091660405716,45095.4415151225,2013,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C302,OCGT,4711,18.879,18.879,True,0.3762,57.929027113237645,45095.4415151225,1992,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C303,OCGT,4880,13.2,13.2,True,0.374,58.2433155080214,45095.4415151225,1990,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C304,OCGT,7023,15.1,15.1,True,0.3806,57.31135049921178,45095.4415151225,1996,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C305,OCGT,3391,23.31,23.31,True,0.4587633633633634,48.31343761332529,45095.4415151225,2011,42.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C306,OCGT,4899,10.0,10.0,True,0.4048,54.15415019762846,45095.4415151225,2018,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C308,OCGT,4880,18.8,18.8,True,0.3828,57.00783699059562,45095.4415151225,1998,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C309,lignite,4554,45.0,45.0,False,0.3496,11.795194508009153,349976.5536298572,1979,45.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C310,OCGT,4589,18.6,18.6,True,0.3639387096774193,59.729079692610426,45095.4415151225,1993,42.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C311,CCGT,4711,695.0,695.0,False,0.6016402877697842,37.60866695365189,99027.72929315244,2000,56.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C312,CCGT,4914,47.0,47.0,False,0.5985,37.78395989974938,99027.72929315244,2013,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C313,CCGT,4888,13.0,13.0,False,0.54,41.422222222222224,99027.72929315244,2000,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C314,CCGT,3565,38.6,38.6,False,0.531,42.05310734463277,99027.72929315244,1998,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C315,CCGT,5879,127.0,127.0,False,0.5805,38.82532299741602,99027.72929315244,2009,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C316,CCGT,4729,104.14,104.14,False,0.5625,39.93333333333334,99027.72929315244,2005,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C319,oil,3391,93.6,93.6,False,0.3332,156.06002400960384,37870.8074066883,1982,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C320,OCGT,3391,24.0,24.0,True,0.3861,56.559052059052064,45095.4415151225,2001,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C321,OCGT,5694,14.7,14.7,True,0.3696,58.88311688311689,45095.4415151225,1996,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C324,OCGT,3794,18.9,18.9,True,0.4004,54.69980019980021,45095.4415151225,2014,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C326,OCGT,4914,11.4,11.4,True,0.3839000000000001,56.85738473560823,45095.4415151225,1999,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C327,CCGT,4919,11.96,11.96,False,0.5535,40.51436314363144,99027.72929315244,2003,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C328,lignite,4709,9.3,9.3,False,0.3592,11.57349665924276,349976.5536298572,1983,45.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C329,OCGT,5694,15.1,15.1,True,0.3773,57.773257354890006,45095.4415151225,1993,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C330,lignite,7023,19.5,19.5,False,0.4239999999999999,10.339622641509436,349976.5536298572,2010,45.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C331,OCGT,4882,48.31,48.31,True,0.3718000000000001,58.56132329209252,45095.4415151225,1988,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C332,OCGT,4569,46.6,46.6,True,0.3773,57.773257354890006,45095.4415151225,1993,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C333,OCGT,4694,12.6,12.6,True,0.3970999999999999,55.1169730546462,45095.4415151225,2011,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C334,OCGT,5850,188.0,188.0,True,0.4058999999999999,54.01958610495197,45095.4415151225,2019,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C335,CCGT,5868,14.8,14.8,False,0.549,40.8120218579235,99027.72929315244,2002,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C336,OCGT,4550,17.8,17.8,True,0.3784,57.618393234672304,45095.4415151225,1994,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C337,OCGT,4694,14.0,14.0,True,0.4406,50.11960962324104,45095.4415151225,1999,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C338,OCGT,3380,17.6,17.6,True,0.4059,54.01958610495196,45095.4415151225,2019,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C339,OCGT,4921,13.5,13.5,True,0.3861,56.559052059052064,45095.4415151225,2001,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C340,OCGT,4561,17.3,17.3,True,0.4048,54.15415019762846,45095.4415151225,2018,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C342,OCGT,3391,15.1,15.1,True,0.385,56.70779220779221,45095.4415151225,2000,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C343,CCGT,4720,15.8,15.8,False,0.5445,41.11460055096419,99027.72929315244,2001,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C349,oil,4860,70.0,70.0,False,0.3795,137.75230566534916,37870.8074066883,1995,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C353,OCGT,3573,87.5,87.5,True,0.41,53.524390243902445,45095.4415151225,1964,81.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C354,oil,4914,0.5,0.5,False,0.3751,139.29778725673154,37870.8074066883,1991,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C357,OCGT,3744,35.1375,35.1375,True,0.3577816,60.6795240448363,45095.4415151225,1968,60.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C358,CCGT,4574,13.11,13.11,False,0.5085,43.728023598820066,99027.72929315244,1993,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C359,oil,4554,92.5,92.5,False,0.38,137.57894736842104,37870.8074066883,1997,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C360,OCGT,4593,13.25,13.25,True,0.3990799999999999,54.86584143530121,45095.4415151225,2012,44.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C369,OCGT,5679,23.0,23.0,True,0.3784,57.618393234672304,45095.4415151225,1994,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C370,oil,4720,97.1,97.1,False,0.38,137.57894736842104,37870.8074066883,2004,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C372,oil,3806,24.0,24.0,False,0.3488,149.34862385321102,37870.8074066883,1988,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C375,oil,4758,60.0,60.0,False,0.38,137.57894736842104,37870.8074066883,2008,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C376,oil,4554,120.0,120.0,False,0.3644,143.211855104281,37870.8074066883,1994,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C377,oil,4570,17.0,17.0,False,0.3795,137.75230566534916,37870.8074066883,1995,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C378,OCGT,4552,40.0,40.0,True,0.3817,57.15915640555411,45095.4415151225,1997,40.0,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
